Content_ID,Category,ContentType,Datetime,ReactionType,Type,Sentiment,Score
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,26-02-2021 12:25,intrigued,intrigued,positive,45
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,06-04-2021 11:13,intrigued,intrigued,positive,45
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,11-07-2020 04:36,intrigued,intrigued,positive,45
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,12-04-2021 16:54,intrigued,intrigued,positive,45
d624685f-99a7-4aee-902b-283f5cf85ada,studying,photo,29-03-2021 06:05,intrigued,intrigued,positive,45
d624685f-99a7-4aee-902b-283f5cf85ada,studying,photo,30-05-2021 12:01,intrigued,intrigued,positive,45
d624685f-99a7-4aee-902b-283f5cf85ada,studying,photo,22-04-2021 06:49,intrigued,intrigued,positive,45
d624685f-99a7-4aee-902b-283f5cf85ada,studying,photo,13-11-2020 06:35,intrigued,intrigued,positive,45
d624685f-99a7-4aee-902b-283f5cf85ada,studying,photo,20-06-2020 04:01,intrigued,intrigued,positive,45
d624685f-99a7-4aee-902b-283f5cf85ada,studying,photo,28-07-2020 13:00,intrigued,intrigued,positive,45
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,animals,GIF,03-01-2021 12:44,indifferent,indifferent,neutral,20
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,animals,GIF,13-05-2021 07:49,indifferent,indifferent,neutral,20
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,animals,photo,20-10-2020 17:34,indifferent,indifferent,neutral,20
22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,07-01-2021 05:53,intrigued,intrigued,positive,45
e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,15-11-2020 03:55,intrigued,intrigued,positive,45
e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,01-09-2020 11:58,intrigued,intrigued,positive,45
0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,02-01-2021 14:57,intrigued,intrigued,positive,45
0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,23-03-2021 02:07,intrigued,intrigued,positive,45
0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,01-02-2021 15:01,intrigued,intrigued,positive,45
0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,25-01-2021 06:45,intrigued,intrigued,positive,45
0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,13-07-2020 01:25,intrigued,intrigued,positive,45
0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,25-02-2021 01:42,intrigued,intrigued,positive,45
0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,10-01-2021 12:32,intrigued,intrigued,positive,45
fd0a3090-6b89-4c4e-9192-1aa4db213a3e,cooking,GIF,10-08-2020 06:20,intrigued,intrigued,positive,45
9a25d0c6-1134-41d2-abc4-e893c41363bc,science,video,01-02-2021 13:50,intrigued,intrigued,positive,45
9a25d0c6-1134-41d2-abc4-e893c41363bc,science,video,02-03-2021 13:53,intrigued,intrigued,positive,45
9a25d0c6-1134-41d2-abc4-e893c41363bc,science,video,06-10-2020 16:11,intrigued,intrigued,positive,45
9a25d0c6-1134-41d2-abc4-e893c41363bc,science,video,22-12-2020 18:55,intrigued,intrigued,positive,45
9a25d0c6-1134-41d2-abc4-e893c41363bc,science,video,04-01-2021 02:53,intrigued,intrigued,positive,45
2f5dd79a-8884-4086-ab6f-00b3bea9d366,cooking,photo,09-10-2020 19:15,intrigued,intrigued,positive,45
5a0b2edf-78dc-4c4f-ada9-464523b52f12,Fitness,audio,10-06-2021 23:17,intrigued,intrigued,positive,45
dfaed54d-123d-46c6-8a86-dd11c30e4ca3,fitness,video,19-06-2020 08:23,intrigued,intrigued,positive,45
cbf66fdd-cd86-4517-8081-181e45f13823,science,photo,24-09-2020 06:04,intrigued,intrigued,positive,45
cbf66fdd-cd86-4517-8081-181e45f13823,science,photo,17-05-2021 17:08,intrigued,intrigued,positive,45
89cb4504-fccd-40f4-945e-410f74ee4735,animals,photo,20-08-2020 23:28,indifferent,indifferent,neutral,20
89cb4504-fccd-40f4-945e-410f74ee4735,animals,photo,03-05-2021 04:20,indifferent,indifferent,neutral,20
d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,travel,GIF,28-03-2021 19:21,intrigued,intrigued,positive,45
f3e8d168-6fb9-48b9-8347-b35595162c1d,soccer,video,27-11-2020 22:47,intrigued,intrigued,positive,45
efffd88f-7ddb-4579-bbf2-e3d248c122b4,tennis,video,17-11-2020 00:03,intrigued,intrigued,positive,45
efffd88f-7ddb-4579-bbf2-e3d248c122b4,tennis,video,19-11-2020 21:56,intrigued,intrigued,positive,45
efffd88f-7ddb-4579-bbf2-e3d248c122b4,tennis,video,08-09-2020 19:07,intrigued,intrigued,positive,45
f9e9544e-16b5-416f-9aec-80a723d1e64c,culture,video,26-04-2021 08:53,intrigued,intrigued,positive,45
f9e9544e-16b5-416f-9aec-80a723d1e64c,culture,video,02-10-2020 03:44,intrigued,intrigued,positive,45
43ea5509-7ff1-4150-b263-d5eac9d6f69f,dogs,audio,14-01-2021 04:35,intrigued,intrigued,positive,45
43ea5509-7ff1-4150-b263-d5eac9d6f69f,dogs,audio,27-01-2021 21:34,intrigued,intrigued,positive,45
7cbe1ddf-f81e-4597-be11-420b4dd815dd,technology,GIF,28-04-2021 22:12,intrigued,intrigued,positive,45
7cbe1ddf-f81e-4597-be11-420b4dd815dd,technology,GIF,12-09-2020 07:45,intrigued,intrigued,positive,45
aafa015b-7447-421e-91bb-b64720402d9e,cooking,video,29-11-2020 12:39,intrigued,intrigued,positive,45
aafa015b-7447-421e-91bb-b64720402d9e,cooking,video,11-01-2021 21:36,intrigued,intrigued,positive,45
89cb4504-fccd-40f4-945e-410f74ee4735,animals,photo,06-11-2020 13:13,indifferent,indifferent,neutral,20
b0dd04df-83a1-470f-80ad-bb173a5e44bc,cooking,photo,06-02-2021 00:28,intrigued,intrigued,positive,45
b0dd04df-83a1-470f-80ad-bb173a5e44bc,cooking,photo,03-01-2021 18:23,intrigued,intrigued,positive,45
bfeb6117-9179-469d-9ea8-8f41a251a5fc,fitness,video,15-10-2020 09:22,intrigued,intrigued,positive,45
1287b5c5-604b-462b-bf77-e64a8e89739e,studying,photo,24-12-2020 07:34,intrigued,intrigued,positive,45
1287b5c5-604b-462b-bf77-e64a8e89739e,studying,photo,23-08-2020 15:37,intrigued,intrigued,positive,45
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,education,audio,20-03-2021 20:58,intrigued,intrigued,positive,45
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,cooking,photo,31-10-2020 16:29,intrigued,intrigued,positive,45
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,cooking,photo,11-04-2021 05:00,intrigued,intrigued,positive,45
07f88a73-aef2-45fd-8b5d-418e448b853d,Animals,GIF,24-05-2021 20:32,scared,scared,negative,15
27e2cea3-b408-4e66-801b-29fdf7c03b05,travel,photo,22-04-2021 08:39,intrigued,intrigued,positive,45
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,culture,audio,31-07-2020 11:20,intrigued,intrigued,positive,45
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,culture,audio,17-04-2021 11:20,intrigued,intrigued,positive,45
3fc1f583-ce7e-4cfe-b891-d16976953fda,science,GIF,07-08-2020 03:30,intrigued,intrigued,positive,45
3fc1f583-ce7e-4cfe-b891-d16976953fda,science,GIF,02-03-2021 09:47,intrigued,intrigued,positive,45
3fc1f583-ce7e-4cfe-b891-d16976953fda,science,GIF,08-06-2021 07:14,intrigued,intrigued,positive,45
5d3d5107-2404-4fb8-a9b6-3c8428492f64,studying,video,08-05-2021 05:01,intrigued,intrigued,positive,45
5d3d5107-2404-4fb8-a9b6-3c8428492f64,studying,video,19-02-2021 17:14,intrigued,intrigued,positive,45
5d3d5107-2404-4fb8-a9b6-3c8428492f64,studying,video,12-10-2020 23:03,intrigued,intrigued,positive,45
5d3d5107-2404-4fb8-a9b6-3c8428492f64,studying,video,04-09-2020 04:12,intrigued,intrigued,positive,45
46c69019-89b5-4a13-9b8a-2942ca22837f,science,video,19-12-2020 23:50,intrigued,intrigued,positive,45
46c69019-89b5-4a13-9b8a-2942ca22837f,science,video,27-07-2020 01:21,intrigued,intrigued,positive,45
2c043e74-63e2-472b-a31a-6ea060febfc1,Education,GIF,10-12-2020 09:01,intrigued,intrigued,positive,45
4fa14453-7b29-4302-b51f-9aa23b472c1b,animals,audio,30-10-2020 06:51,scared,scared,negative,15
2d0926be-9a29-4e6c-b342-815c70172214,animals,GIF,11-09-2020 20:32,scared,scared,negative,15
f01ec49c-3179-43bb-b127-2b1a73f34b06,animals,photo,29-01-2021 06:49,scared,scared,negative,15
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,fitness,photo,24-07-2020 17:25,intrigued,intrigued,positive,45
7df4b13f-c41a-4c81-88fb-213a6a96acc5,culture,audio,12-01-2021 06:12,intrigued,intrigued,positive,45
7df4b13f-c41a-4c81-88fb-213a6a96acc5,culture,audio,21-07-2020 01:47,intrigued,intrigued,positive,45
7df4b13f-c41a-4c81-88fb-213a6a96acc5,culture,audio,13-01-2021 21:18,intrigued,intrigued,positive,45
7df4b13f-c41a-4c81-88fb-213a6a96acc5,culture,audio,19-09-2020 07:14,intrigued,intrigued,positive,45
7df08397-b59a-4973-8c62-fc5d4c36c08a,veganism,GIF,21-12-2020 04:55,intrigued,intrigued,positive,45
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,07-08-2020 18:28,intrigued,intrigued,positive,45
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,11-01-2021 04:44,intrigued,intrigued,positive,45
b6f447e5-0a89-468a-8ad2-fd45676170d5,veganism,photo,21-03-2021 01:10,intrigued,intrigued,positive,45
292051b5-b835-4a60-962a-bddf10da82bd,technology,photo,24-11-2020 21:18,intrigued,intrigued,positive,45
f01ec49c-3179-43bb-b127-2b1a73f34b06,animals,photo,04-02-2021 04:38,scared,scared,negative,15
f01ec49c-3179-43bb-b127-2b1a73f34b06,animals,photo,22-12-2020 04:45,scared,scared,negative,15
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,animals,photo,01-07-2020 12:15,scared,scared,negative,15
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,animals,photo,07-01-2021 14:49,scared,scared,negative,15
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,science,GIF,28-10-2020 04:49,intrigued,intrigued,positive,45
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,science,GIF,04-07-2020 21:05,intrigued,intrigued,positive,45
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,science,GIF,15-10-2020 19:19,intrigued,intrigued,positive,45
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,science,GIF,18-04-2021 19:01,intrigued,intrigued,positive,45
e0cb0394-c5b2-447a-a9f4-88604a3ec283,public speaking,audio,08-09-2020 14:31,intrigued,intrigued,positive,45
e0cb0394-c5b2-447a-a9f4-88604a3ec283,public speaking,audio,07-03-2021 14:24,intrigued,intrigued,positive,45
e0cb0394-c5b2-447a-a9f4-88604a3ec283,public speaking,audio,10-03-2021 12:07,intrigued,intrigued,positive,45
e0cb0394-c5b2-447a-a9f4-88604a3ec283,public speaking,audio,24-09-2020 22:08,intrigued,intrigued,positive,45
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,education,audio,01-12-2020 09:03,intrigued,intrigued,positive,45
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,education,audio,25-08-2020 21:29,intrigued,intrigued,positive,45
e17bade2-3175-49eb-92f4-7f2eac74147a,soccer,GIF,27-12-2020 09:20,intrigued,intrigued,positive,45
e17bade2-3175-49eb-92f4-7f2eac74147a,soccer,GIF,27-02-2021 01:22,intrigued,intrigued,positive,45
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,cooking,audio,12-05-2021 01:41,intrigued,intrigued,positive,45
ef1ed168-7433-4233-ade8-95070d70a382,travel,audio,12-12-2020 06:57,intrigued,intrigued,positive,45
bb157107-088c-45aa-8d16-5c093a7471c6,culture,photo,19-04-2021 20:09,intrigued,intrigued,positive,45
45630f5a-78c1-46a1-bdc7-79cd11bb3c13,travel,photo,17-07-2020 08:21,intrigued,intrigued,positive,45
79818849-98f9-4b6b-9be8-4ed4c1ad59a5,fitness,GIF,15-06-2021 14:37,intrigued,intrigued,positive,45
79818849-98f9-4b6b-9be8-4ed4c1ad59a5,fitness,GIF,13-06-2021 16:19,intrigued,intrigued,positive,45
475541da-3402-4d0e-9df5-0da198f8fc9c,culture,video,04-12-2020 13:31,intrigued,intrigued,positive,45
475541da-3402-4d0e-9df5-0da198f8fc9c,culture,video,24-10-2020 12:59,intrigued,intrigued,positive,45
dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf,technology,video,25-09-2020 21:58,intrigued,intrigued,positive,45
17e3a8c5-ecb6-445d-8b69-f8c202d08549,cooking,audio,06-08-2020 18:43,intrigued,intrigued,positive,45
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,animals,photo,26-06-2020 06:25,scared,scared,negative,15
8ec8db61-8bea-440b-88ee-f1f593eb4a7f,education,photo,26-07-2020 04:49,intrigued,intrigued,positive,45
c582f515-4d90-4ae6-9ab7-059fdbd7956c,technology,audio,07-05-2021 21:51,intrigued,intrigued,positive,45
e6c8f317-c8a9-4b1d-941a-4cd5420a138b,science,GIF,04-02-2021 03:41,intrigued,intrigued,positive,45
e6c8f317-c8a9-4b1d-941a-4cd5420a138b,science,GIF,29-06-2020 13:40,intrigued,intrigued,positive,45
e6c8f317-c8a9-4b1d-941a-4cd5420a138b,science,GIF,07-09-2020 13:58,intrigued,intrigued,positive,45
9c066976-30e0-405e-9973-5c4342271a70,tennis,audio,28-04-2021 19:11,intrigued,intrigued,positive,45
9c066976-30e0-405e-9973-5c4342271a70,tennis,audio,16-08-2020 15:32,intrigued,intrigued,positive,45
9c066976-30e0-405e-9973-5c4342271a70,tennis,audio,27-12-2020 14:45,intrigued,intrigued,positive,45
279fdb2b-e9ca-4531-b55f-c8fe294083cd,Healthy Eating,video,03-07-2020 01:46,intrigued,intrigued,positive,45
279fdb2b-e9ca-4531-b55f-c8fe294083cd,Healthy Eating,video,04-06-2021 22:07,intrigued,intrigued,positive,45
2297a93f-370d-47e7-8df3-3d464b3a0c0a,healthy eating,video,01-02-2021 16:06,intrigued,intrigued,positive,45
2297a93f-370d-47e7-8df3-3d464b3a0c0a,healthy eating,video,29-09-2020 01:25,intrigued,intrigued,positive,45
2297a93f-370d-47e7-8df3-3d464b3a0c0a,healthy eating,video,23-12-2020 05:54,intrigued,intrigued,positive,45
25290b06-ca05-43eb-8e54-e345a41ddba7,education,photo,17-08-2020 12:27,intrigued,intrigued,positive,45
0411a1da-97e1-44b6-945d-06b4682ba802,technology,audio,19-04-2021 01:50,intrigued,intrigued,positive,45
ef802d01-6269-4d21-9159-f1386c75e789,technology,photo,21-01-2021 22:40,intrigued,intrigued,positive,45
ee18c383-1e7a-4507-9e78-1061da09143a,education,audio,24-10-2020 04:43,intrigued,intrigued,positive,45
ee18c383-1e7a-4507-9e78-1061da09143a,education,audio,16-09-2020 18:34,intrigued,intrigued,positive,45
ee0988ef-8656-4a63-9515-a2533b772636,travel,video,20-12-2020 00:14,intrigued,intrigued,positive,45
ee0988ef-8656-4a63-9515-a2533b772636,travel,video,19-02-2021 02:43,intrigued,intrigued,positive,45
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,dogs,audio,20-10-2020 11:25,intrigued,intrigued,positive,45
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,dogs,audio,12-01-2021 23:58,intrigued,intrigued,positive,45
df2214cb-61f3-4744-86a8-7c01e501bc27,cooking,audio,09-01-2021 13:42,intrigued,intrigued,positive,45
df2214cb-61f3-4744-86a8-7c01e501bc27,cooking,audio,22-06-2020 05:18,intrigued,intrigued,positive,45
b15792cb-995f-473e-8372-5cbe88eb059b,travel,photo,07-08-2020 06:16,intrigued,intrigued,positive,45
b0782637-2604-40f7-8fc6-5e7d9ffd2255,cooking,video,11-11-2020 23:30,intrigued,intrigued,positive,45
b0782637-2604-40f7-8fc6-5e7d9ffd2255,cooking,video,14-01-2021 10:45,intrigued,intrigued,positive,45
55f46794-426f-441b-bb60-53b5e6beebc5,food,photo,10-09-2020 01:25,intrigued,intrigued,positive,45
e61a1b04-17e4-4918-a637-ebfc59783ad0,fitness,audio,30-05-2021 01:21,intrigued,intrigued,positive,45
e61a1b04-17e4-4918-a637-ebfc59783ad0,fitness,audio,13-11-2020 19:47,intrigued,intrigued,positive,45
d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,veganism,photo,30-11-2020 04:19,intrigued,intrigued,positive,45
d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,veganism,photo,23-08-2020 00:52,intrigued,intrigued,positive,45
d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,veganism,photo,13-11-2020 07:28,intrigued,intrigued,positive,45
f663d05c-74ce-424b-89f2-58009b0095fb,public speaking,audio,01-06-2021 01:15,intrigued,intrigued,positive,45
845fe8d4-bffc-485f-ae96-fd8fe9ea013d,education,audio,22-08-2020 07:17,intrigued,intrigued,positive,45
964173f3-7019-4758-9ab9-df71585aa965,veganism,audio,14-04-2021 17:42,intrigued,intrigued,positive,45
964173f3-7019-4758-9ab9-df71585aa965,veganism,audio,12-03-2021 13:22,intrigued,intrigued,positive,45
fa60edda-2d32-42ab-905d-2f5de379c461,fitness,photo,31-05-2021 02:19,intrigued,intrigued,positive,45
fa60edda-2d32-42ab-905d-2f5de379c461,fitness,photo,03-11-2020 00:50,intrigued,intrigued,positive,45
d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,soccer,video,12-09-2020 21:36,intrigued,intrigued,positive,45
964a54b7-7dc7-40b0-bd94-9898b670f9cd,science,photo,01-05-2021 23:27,intrigued,intrigued,positive,45
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,tennis,photo,02-11-2020 22:21,intrigued,intrigued,positive,45
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,tennis,photo,27-11-2020 06:57,intrigued,intrigued,positive,45
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,tennis,photo,21-12-2020 05:34,intrigued,intrigued,positive,45
cba3c646-6b10-43fe-a1af-a0276815288f,travel,video,30-03-2021 06:48,intrigued,intrigued,positive,45
80bf3ac3-e94e-44cf-81ef-345a8326802c,veganism,photo,24-08-2020 17:15,intrigued,intrigued,positive,45
80bf3ac3-e94e-44cf-81ef-345a8326802c,veganism,photo,08-10-2020 03:39,intrigued,intrigued,positive,45
80bf3ac3-e94e-44cf-81ef-345a8326802c,veganism,photo,23-05-2021 00:34,intrigued,intrigued,positive,45
80bf3ac3-e94e-44cf-81ef-345a8326802c,veganism,photo,09-02-2021 21:34,intrigued,intrigued,positive,45
4bfc9824-aaeb-4695-8195-945686795b30,public speaking,video,28-12-2020 06:52,intrigued,intrigued,positive,45
4bfc9824-aaeb-4695-8195-945686795b30,public speaking,video,27-07-2020 13:25,intrigued,intrigued,positive,45
4bfc9824-aaeb-4695-8195-945686795b30,public speaking,video,12-11-2020 08:10,intrigued,intrigued,positive,45
a168836d-7a74-41e2-a8ae-809fa556c8a0,travel,photo,26-06-2020 17:25,intrigued,intrigued,positive,45
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,veganism,audio,03-11-2020 14:28,intrigued,intrigued,positive,45
0ac85d23-c8ba-49ed-bec1-493b960a88c0,science,photo,17-09-2020 19:47,intrigued,intrigued,positive,45
0ac85d23-c8ba-49ed-bec1-493b960a88c0,science,photo,08-04-2021 15:00,intrigued,intrigued,positive,45
0ac85d23-c8ba-49ed-bec1-493b960a88c0,science,photo,30-12-2020 18:08,intrigued,intrigued,positive,45
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,animals,photo,04-12-2020 19:16,scared,scared,negative,15
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,animals,photo,06-02-2021 08:50,scared,scared,negative,15
6199f5ca-cc02-410d-a408-e034946de162,animals,video,16-07-2020 15:04,scared,scared,negative,15
f65dbde9-c8dc-4851-927e-964fa2e0908a,education,video,09-06-2021 10:13,intrigued,intrigued,positive,45
f65dbde9-c8dc-4851-927e-964fa2e0908a,education,video,23-06-2020 22:43,intrigued,intrigued,positive,45
f65dbde9-c8dc-4851-927e-964fa2e0908a,education,video,11-02-2021 10:16,intrigued,intrigued,positive,45
019b61f4-926c-438e-adaf-6119c5eab752,fitness,photo,19-07-2020 20:11,intrigued,intrigued,positive,45
049c926f-9095-4bb2-a464-666a68257f61,dogs,video,08-04-2021 02:04,intrigued,intrigued,positive,45
049c926f-9095-4bb2-a464-666a68257f61,dogs,video,27-03-2021 05:24,intrigued,intrigued,positive,45
6aa06c00-d796-43c3-816d-70f21fe58f80,science,audio,25-06-2020 22:35,intrigued,intrigued,positive,45
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,tennis,GIF,07-12-2020 09:15,intrigued,intrigued,positive,45
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,tennis,GIF,15-02-2021 17:34,intrigued,intrigued,positive,45
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,tennis,GIF,10-05-2021 06:38,intrigued,intrigued,positive,45
5651450a-d330-46e6-bac9-c7c7e7defaf2,animals,photo,02-01-2021 01:18,scared,scared,negative,15
5651450a-d330-46e6-bac9-c7c7e7defaf2,animals,photo,12-10-2020 14:38,scared,scared,negative,15
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,food,GIF,07-01-2021 04:37,intrigued,intrigued,positive,45
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,food,GIF,05-09-2020 07:50,intrigued,intrigued,positive,45
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,food,GIF,06-11-2020 23:38,intrigued,intrigued,positive,45
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,food,GIF,04-04-2021 04:09,intrigued,intrigued,positive,45
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,food,GIF,23-11-2020 11:21,intrigued,intrigued,positive,45
f47074e8-5189-44ac-82f8-4309d63650b4,culture,audio,26-11-2020 18:37,intrigued,intrigued,positive,45
f47074e8-5189-44ac-82f8-4309d63650b4,culture,audio,02-08-2020 08:59,intrigued,intrigued,positive,45
f47074e8-5189-44ac-82f8-4309d63650b4,culture,audio,22-10-2020 00:30,intrigued,intrigued,positive,45
15e13281-8bd0-4f40-a0fa-44749cf32378,dogs,video,21-01-2021 22:43,intrigued,intrigued,positive,45
94f8ffbb-d888-4713-8cdd-ea57466d88b2,science,video,25-12-2020 09:20,intrigued,intrigued,positive,45
6e71ed3d-3fba-4bd1-8de7-2798dec6431e,studying,audio,13-02-2021 12:26,intrigued,intrigued,positive,45
6e71ed3d-3fba-4bd1-8de7-2798dec6431e,studying,audio,06-12-2020 14:22,intrigued,intrigued,positive,45
c3d1c36d-2ad9-45ce-be49-51c103351e62,travel,video,28-01-2021 21:09,intrigued,intrigued,positive,45
c3d1c36d-2ad9-45ce-be49-51c103351e62,travel,video,30-04-2021 16:39,intrigued,intrigued,positive,45
b38723f3-878c-4308-b173-14f03639d9b8,travel,video,19-11-2020 09:39,intrigued,intrigued,positive,45
27ec2b21-a749-4181-b182-150a174fc277,animals,GIF,10-06-2021 09:02,scared,scared,negative,15
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,animals,GIF,18-11-2020 00:44,scared,scared,negative,15
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,animals,GIF,19-05-2021 15:42,scared,scared,negative,15
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,public speaking,video,29-04-2021 02:10,intrigued,intrigued,positive,45
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,public speaking,video,27-09-2020 20:36,intrigued,intrigued,positive,45
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,public speaking,video,16-02-2021 16:45,intrigued,intrigued,positive,45
44eab5ca-b4a4-46c4-977d-197a78551861,technology,audio,23-06-2020 01:58,intrigued,intrigued,positive,45
44eab5ca-b4a4-46c4-977d-197a78551861,technology,audio,24-01-2021 07:03,intrigued,intrigued,positive,45
a739e02a-5d83-4e0e-b306-740652cf700a,science,video,24-06-2020 07:27,intrigued,intrigued,positive,45
a739e02a-5d83-4e0e-b306-740652cf700a,science,video,13-04-2021 02:52,intrigued,intrigued,positive,45
a739e02a-5d83-4e0e-b306-740652cf700a,science,video,07-11-2020 04:51,intrigued,intrigued,positive,45
a739e02a-5d83-4e0e-b306-740652cf700a,science,video,16-09-2020 04:56,intrigued,intrigued,positive,45
8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,Science,photo,13-04-2021 23:38,intrigued,intrigued,positive,45
c9b2829f-278c-4acd-a895-cf0bd337d36f,fitness,video,19-05-2021 16:47,intrigued,intrigued,positive,45
c9b2829f-278c-4acd-a895-cf0bd337d36f,fitness,video,05-07-2020 09:46,intrigued,intrigued,positive,45
c9b2829f-278c-4acd-a895-cf0bd337d36f,fitness,video,10-01-2021 06:53,intrigued,intrigued,positive,45
c9b2829f-278c-4acd-a895-cf0bd337d36f,fitness,video,25-02-2021 18:26,intrigued,intrigued,positive,45
429632b9-88c0-4163-a7ed-4272a04f7838,Animals,audio,14-10-2020 16:39,scared,scared,negative,15
56b0b1ab-a07c-4379-b699-80ccc8689c85,culture,video,25-03-2021 08:22,intrigued,intrigued,positive,45
56b0b1ab-a07c-4379-b699-80ccc8689c85,culture,video,12-10-2020 01:35,intrigued,intrigued,positive,45
6c8d057d-756a-41dd-afef-bf73adffbdf4,food,audio,08-07-2020 14:11,intrigued,intrigued,positive,45
429632b9-88c0-4163-a7ed-4272a04f7838,Animals,audio,11-10-2020 15:33,scared,scared,negative,15
59f7eb93-7ffc-4627-98a6-9ecaa5e35206,cooking,GIF,06-06-2021 18:32,intrigued,intrigued,positive,45
990f1598-4dbb-403c-a5b2-48de2c30b1ca,food,audio,17-12-2020 04:52,intrigued,intrigued,positive,45
990f1598-4dbb-403c-a5b2-48de2c30b1ca,food,audio,03-09-2020 11:23,intrigued,intrigued,positive,45
909cbb46-9789-4e9d-9148-890e5c44a9e2,animals,audio,27-06-2020 13:10,scared,scared,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,audio,24-06-2020 06:25,scared,scared,negative,15
92c1fcb5-5b56-4780-85cb-0c4858b39b3e,travel,video,28-07-2020 04:06,intrigued,intrigued,positive,45
0701343b-6105-40e4-b275-7f3d292b9e20,tennis,photo,02-02-2021 13:02,intrigued,intrigued,positive,45
0701343b-6105-40e4-b275-7f3d292b9e20,tennis,photo,25-03-2021 23:03,intrigued,intrigued,positive,45
0701343b-6105-40e4-b275-7f3d292b9e20,tennis,photo,28-02-2021 08:33,intrigued,intrigued,positive,45
0701343b-6105-40e4-b275-7f3d292b9e20,tennis,photo,21-05-2021 18:39,intrigued,intrigued,positive,45
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,17-01-2021 05:56,intrigued,intrigued,positive,45
451b228b-9d66-45a4-b6fa-46c502562b5f,healthy eating,video,29-09-2020 07:50,intrigued,intrigued,positive,45
1dbed432-50e6-4955-9ac8-798fb60b2f0e,science,video,09-04-2021 15:59,intrigued,intrigued,positive,45
7c47e333-da29-4be9-8156-2e5f75a991e1,dogs,video,17-02-2021 07:14,intrigued,intrigued,positive,45
